년도,시군구코드,시도명,,폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점UTMK X좌표,중심점UTMK Y좌표
2019,46230,전라남도 광양시내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60060,"POLYGON  (( 1012738.57660000 1663315.14020000, 1012740.00000000 1663315.00000000, 1012759.50900000 1663316.92150000, 1012778.26830000 1663322.61200000, 1012795.55700000 1663331.85300000, 1012810.71070000 1663344.28930000, 1012823.14700000 1663359.44300000",4,0,3,5,0,기타 / 안전거리미확보,1012702,1663420
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60062,"POLYGON  (( 952243.00000000 1692009.00000000, 952241.07850000 1692028.50900000, 952235.38800000 1692047.26830000, 952226.14700000 1692064.55700000, 952222.16560000 1692069.40840000, 952221.22770000 1692072.50000000, 952226.07850000 1692088.49100000, 95222",4,0,0,5,0,기타,952133,1692057
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60063,"POLYGON  (( 956252.01000000 1693150.05750000, 956253.14700000 1693151.44300000, 956262.38800000 1693168.73170000, 956268.07850000 1693187.49100000, 956270.00000000 1693207.00000000, 956269.80300000 1693209.00000000, 956270.00000000 1693211.00000000, 95626",5,0,1,10,0,기타,956169,1693207
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60064,"POLYGON  (( 944291.50000000 1696163.04920000, 944292.00000000 1696163.00000000, 944311.50900000 1696164.92150000, 944330.26830000 1696170.61200000, 944347.55700000 1696179.85300000, 944362.71070000 1696192.28930000, 944375.14700000 1696207.44300000, 94438",4,0,1,6,0,기타,944286,1696289
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60065,"POLYGON  (( 944582.90740000 1696233.40310000, 944587.00000000 1696233.00000000, 944606.50900000 1696234.92150000, 944625.26830000 1696240.61200000, 944642.55700000 1696249.85300000, 944657.71070000 1696262.28930000, 944670.14700000 1696277.44300000, 94467",4,0,1,11,0,기타,944544,1696316
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60066,"POLYGON  (( 948415.00000000 1700779.00000000, 948413.07850000 1700798.50900000, 948407.38800000 1700817.26830000, 948402.33860000 1700826.71500000, 948401.07850000 1700839.50900000, 948395.38800000 1700858.26830000, 948386.14700000 1700875.55700000, 94837",4,0,1,5,1,기타,948279,1700823
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60067,"POLYGON  (( 952583.05030000 1700394.28530000, 952589.50900000 1700394.92150000, 952594.46420000 1700396.42460000, 952599.50900000 1700396.92150000, 952618.26830000 1700402.61200000, 952635.55700000 1700411.85300000, 952650.71070000 1700424.28930000, 95266",15,1,5,31,3,기타 / 안전거리미확보,952661,1700613
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60068,"POLYGON  (( 953285.20470000 1702263.64700000, 953300.55700000 1702271.85300000, 953315.71070000 1702284.28930000, 953328.14700000 1702299.44300000, 953337.38800000 1702316.73170000, 953343.07850000 1702335.49100000, 953345.00000000 1702355.00000000, 95334",6,0,1,6,0,U턴중 / 기타,953212,1702389
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60069,"POLYGON  (( 952915.80170000 1701605.02230000, 952916.14700000 1701605.44300000, 952925.38800000 1701622.73170000, 952931.07850000 1701641.49100000, 952933.00000000 1701661.00000000, 952931.11580000 1701680.13090000, 952936.07850000 1701696.49100000, 95293",8,0,3,8,0,U턴중 / 기타 / 안전거리미확보,952854,1701789
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60070,"POLYGON  (( 952717.56910000 1701669.32880000, 952719.38800000 1701672.73170000, 952725.07850000 1701691.49100000, 952727.00000000 1701711.00000000, 952725.07850000 1701730.50900000, 952719.38800000 1701749.26830000, 952710.14700000 1701766.55700000, 95269",5,1,1,5,0,기타 / 안전거리미확보,952575,1701733
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60071,"POLYGON  (( 953732.19720000 1704230.69600000, 953736.07850000 1704243.49100000, 953738.00000000 1704263.00000000, 953736.07850000 1704282.50900000, 953730.38800000 1704301.26830000, 953721.14700000 1704318.55700000, 953708.71070000 1704333.71070000, 95369",5,0,0,6,0,기타 / 안전거리미확보,953626,1704254
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60072,"POLYGON  (( 954838.97800000 1703135.48130000, 954849.71070000 1703144.28930000, 954862.14700000 1703159.44300000, 954871.38800000 1703176.73170000, 954877.07850000 1703195.49100000, 954879.00000000 1703215.00000000, 954877.07850000 1703234.50900000, 95487",5,0,0,14,1,기타 / 안전거리미확보,954750,1703210
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60073,"POLYGON  (( 952800.16740000 1702717.44820000, 952801.73170000 1702716.61200000, 952820.49100000 1702710.92150000, 952840.00000000 1702709.00000000, 952859.50900000 1702710.92150000, 952878.26830000 1702716.61200000, 952895.55700000 1702725.85300000, 95289",9,0,2,7,0,과속 / 기타 / 안전거리미확보,952769,1702793
2019,46710,전라남도 담양군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60074,"POLYGON  (( 949253.24150000 1700935.87380000, 949262.26830000 1700938.61200000, 949279.55700000 1700947.85300000, 949294.71070000 1700960.28930000, 949307.14700000 1700975.44300000, 949315.54380000 1700991.15240000, 949315.71070000 1700991.28930000, 94932",4,0,1,7,0,기타 / 안전거리미확보,949225,1701042
2019,46720,전라남도 곡성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60076,"POLYGON  (( 981549.00000000 1698158.59090000, 981555.00000000 1698158.00000000, 981574.50900000 1698159.92150000, 981593.26830000 1698165.61200000, 981610.55700000 1698174.85300000, 981625.71070000 1698187.28930000, 981638.14700000 1698202.44300000, 98164",4,0,2,2,0,기타,981588,1698288
2019,46720,전라남도 곡성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60077,"POLYGON  (( 967818.62990000 1698545.91280000, 967828.49100000 1698542.92150000, 967848.00000000 1698541.00000000, 967852.50000000 1698541.44320000, 967857.00000000 1698541.00000000, 967876.50900000 1698542.92150000, 967895.26830000 1698548.61200000, 96791",5,0,3,9,0,기타 / 안전거리미확보,967807,1698635
2019,46720,전라남도 곡성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60078,"POLYGON  (( 981876.00000000 1700543.00000000, 981874.76130000 1700555.57660000, 981875.00000000 1700558.00000000, 981873.07850000 1700577.50900000, 981871.42140000 1700582.97190000, 981873.00000000 1700599.00000000, 981871.07850000 1700618.50900000, 98186",5,0,2,6,1,기타 / 안전거리미확보,981769,1700572
2019,46730,전라남도 구례군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60080,"POLYGON  (( 997593.38130000 1690426.00610000, 997605.26830000 1690429.61200000, 997622.55700000 1690438.85300000, 997637.71070000 1690451.28930000, 997650.14700000 1690466.44300000, 997659.38800000 1690483.73170000, 997664.04930000 1690499.09810000, 99766",8,0,3,6,2,기타 / 안전거리미확보,997539,1690559
2019,46730,전라남도 구례군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60081,"POLYGON  (( 997155.00000000 1689940.00000000, 997153.39390000 1689956.30690000, 997155.14700000 1689958.44300000, 997164.38800000 1689975.73170000, 997170.07850000 1689994.49100000, 997172.00000000 1690014.00000000, 997171.93040000 1690014.70620000, 99717",4,0,2,2,2,기타,997066,1689995
2019,46730,전라남도 구례군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60082,"POLYGON  (( 996844.51370000 1690036.48630000, 996846.71070000 1690038.28930000, 996853.73190000 1690046.84470000, 996856.71070000 1690049.28930000, 996869.14700000 1690064.44300000, 996878.38800000 1690081.73170000, 996884.07850000 1690100.49100000, 99688",4,0,1,5,1,기타,996777,1690113
2019,46770,전라남도 고흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60084,"POLYGON  (( 966602.00000000 1614824.00000000, 966600.17780000 1614842.50070000, 966609.38800000 1614859.73170000, 966615.07850000 1614878.49100000, 966617.00000000 1614898.00000000, 966615.07850000 1614917.50900000, 966609.38800000 1614936.26830000, 96660",5,0,3,2,0,기타,966496,1614867
2019,46770,전라남도 고흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60085,"POLYGON  (( 966920.06290000 1615357.93710000, 966921.71070000 1615359.28930000, 966934.14700000 1615374.44300000, 966943.38800000 1615391.73170000, 966949.07850000 1615410.49100000, 966951.00000000 1615430.00000000, 966949.07850000 1615449.50900000, 96694",4,0,2,7,0,기타,966848,1615429
2019,46770,전라남도 고흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60086,"POLYGON  (( 967192.00000000 1615063.00000000, 967190.07850000 1615082.50900000, 967184.38800000 1615101.26830000, 967175.14700000 1615118.55700000, 967162.71070000 1615133.71070000, 967147.55700000 1615146.14700000, 967130.26830000 1615155.38800000, 96711",4,0,4,1,1,기타,967048,1615070
2019,46770,전라남도 고흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60087,"POLYGON  (( 980674.00000000 1623725.00000000, 980672.71210000 1623738.07660000, 980672.95790000 1623740.57280000, 980676.59160000 1623747.37090000, 980677.71070000 1623748.28930000, 980690.14700000 1623763.44300000, 980699.38800000 1623780.73170000, 98070",6,0,2,6,0,기타,980590,1623781
2019,46770,전라남도 고흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60088,"POLYGON  (( 979737.45990000 1622914.51330000, 979754.26830000 1622919.61200000, 979771.55700000 1622928.85300000, 979786.71070000 1622941.28930000, 979799.14700000 1622956.44300000, 979808.38800000 1622973.73170000, 979814.07850000 1622992.49100000, 97981",8,0,3,9,0,기타,979688,1623001
2019,46780,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60090,"POLYGON  (( 960074.00000000 1630508.00000000, 960073.75380000 1630510.50000000, 960074.00000000 1630513.00000000, 960072.07850000 1630532.50900000, 960066.38800000 1630551.26830000, 960057.14700000 1630568.55700000, 960044.71070000 1630583.71070000, 96002",4,1,5,4,1,기타,959970,1630509
2019,46780,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60091,"POLYGON  (( 981604.84980000 1649469.47500000, 981605.55700000 1649469.85300000, 981620.71070000 1649482.28930000, 981633.14700000 1649497.44300000, 981642.38800000 1649514.73170000, 981644.08000000 1649520.30970000, 981647.71070000 1649523.28930000, 98166",4,0,1,6,0,기타 / 안전거리미확보,981538,1649534
2019,46780,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60092,"POLYGON  (( 985844.75910000 1649688.66020000, 985850.49100000 1649686.92150000, 985870.00000000 1649685.00000000, 985889.50900000 1649686.92150000, 985908.26830000 1649692.61200000, 985925.55700000 1649701.85300000, 985940.71070000 1649714.28930000, 98595",4,0,2,1,1,기타,985827,1649780
2019,46780,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60093,"POLYGON  (( 962546.91560000 1642524.56150000, 962560.26830000 1642528.61200000, 962577.55700000 1642537.85300000, 962592.71070000 1642550.28930000, 962605.14700000 1642565.44300000, 962614.38800000 1642582.73170000, 962620.07850000 1642601.49100000, 96262",6,0,0,9,0,기타 / 안전거리미확보,962515,1642624
2019,46780,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60094,"POLYGON  (( 968552.94500000 1642334.57040000, 968556.50900000 1642334.92150000, 968572.26240000 1642339.70020000, 968574.50900000 1642339.92150000, 968593.26830000 1642345.61200000, 968610.55700000 1642354.85300000, 968625.71070000 1642367.28930000, 96863",5,1,1,8,1,기타 / 안전거리미확보,968534,1642436
2019,46790,전라남도 화순군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60096,"POLYGON  (( 951237.00000000 1672719.00000000, 951235.07850000 1672738.50900000, 951232.24050000 1672747.86490000, 951232.07850000 1672749.50900000, 951226.38800000 1672768.26830000, 951217.14700000 1672785.55700000, 951204.71070000 1672800.71070000, 95118",4,0,1,7,0,기타,951134,1672724
2019,46790,전라남도 화순군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60097,"POLYGON  (( 953485.31380000 1673441.70530000, 953494.49100000 1673438.92150000, 953514.00000000 1673437.00000000, 953533.50900000 1673438.92150000, 953552.26830000 1673444.61200000, 953569.55700000 1673453.85300000, 953584.71070000 1673466.28930000, 95359",4,0,1,4,0,기타,953464,1673538
2019,46790,전라남도 화순군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60098,"POLYGON  (( 951626.00000000 1676064.00000000, 951624.07850000 1676083.50900000, 951618.38800000 1676102.26830000, 951614.41160000 1676109.70750000, 951609.38800000 1676126.26830000, 951600.14700000 1676143.55700000, 951587.71070000 1676158.71070000, 95157",5,0,1,11,0,기타 / 안전거리미확보,951471,1676138
2019,46790,전라남도 화순군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60099,"POLYGON  (( 952648.00000000 1674350.00000000, 952646.07850000 1674369.50900000, 952640.38800000 1674388.26830000, 952631.14700000 1674405.55700000, 952631.10490000 1674405.60820000, 952629.38800000 1674411.26830000, 952620.14700000 1674428.55700000, 95261",5,0,1,7,0,U턴중 / 기타,952537,1674367
2019,46790,전라남도 화순군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60100,"POLYGON  (( 953028.48740000 1673431.82330000, 953047.00000000 1673430.00000000, 953066.50900000 1673431.92150000, 953085.26830000 1673437.61200000, 953102.55700000 1673446.85300000, 953117.71070000 1673459.28930000, 953130.14700000 1673474.44300000, 95313",4,0,1,3,2,기타,953001,1673522
2019,46800,전라남도 장흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60102,"POLYGON  (( 949082.30740000 1617054.35570000, 949088.38800000 1617065.73170000, 949094.07850000 1617084.49100000, 949096.00000000 1617104.00000000, 949094.07850000 1617123.50900000, 949088.38800000 1617142.26830000, 949087.13990000 1617144.60330000, 94908",4,0,1,5,0,기타,948989,1617102
2019,46800,전라남도 장흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60103,"POLYGON  (( 944328.50900000 1630412.92150000, 944330.98660000 1630413.67300000, 944333.50900000 1630413.92150000, 944352.26830000 1630419.61200000, 944369.55700000 1630428.85300000, 944384.71070000 1630441.28930000, 944397.14700000 1630456.44300000, 94440",4,0,0,7,0,기타,944311,1630511
2019,46800,전라남도 장흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60104,"POLYGON  (( 945837.98020000 1631319.09790000, 945846.26830000 1631321.61200000, 945863.55700000 1631330.85300000, 945878.71070000 1631343.28930000, 945891.14700000 1631358.44300000, 945900.38800000 1631375.73170000, 945903.57520000 1631386.23850000, 94591",7,0,1,7,0,기타,945816,1631428
2019,46800,전라남도 장흥군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60105,"POLYGON  (( 945488.09870000 1631033.40370000, 945503.50900000 1631034.92150000, 945522.26830000 1631040.61200000, 945523.96980000 1631041.52150000, 945524.26830000 1631041.61200000, 945541.55700000 1631050.85300000, 945546.37520000 1631054.80720000, 94555",6,0,7,7,0,기타,945485,1631138
2019,46810,전라남도 강진군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60107,"POLYGON  (( 935119.00000000 1626188.00000000, 935117.07850000 1626207.50900000, 935111.38800000 1626226.26830000, 935102.14700000 1626243.55700000, 935089.71070000 1626258.71070000, 935076.76130000 1626269.33790000, 935070.71070000 1626276.71070000, 93505",8,0,3,19,3,기타 / 안전거리미확보,934958,1626231
2019,46810,전라남도 강진군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60108,"POLYGON  (( 933215.51270000 1634797.74270000, 933228.00000000 1634801.53060000, 933246.49100000 1634795.92150000, 933266.00000000 1634794.00000000, 933285.50900000 1634795.92150000, 933304.26830000 1634801.61200000, 933321.55700000 1634810.85300000, 93333",4,0,0,9,0,기타,933207,1634910
2019,46810,전라남도 강진군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60109,"POLYGON  (( 927554.00180000 1634305.14210000, 927566.55700000 1634311.85300000, 927581.71070000 1634324.28930000, 927594.14700000 1634339.44300000, 927603.38800000 1634356.73170000, 927609.07850000 1634375.49100000, 927611.00000000 1634395.00000000, 92760",6,0,2,10,0,U턴중 / 기타 / 안전거리미확보,927497,1634406
2019,46810,전라남도 강진군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60110,"POLYGON  (( 933857.44130000 1627505.60620000, 933860.71070000 1627508.28930000, 933873.14700000 1627523.44300000, 933882.38800000 1627540.73170000, 933888.07850000 1627559.49100000, 933890.00000000 1627579.00000000, 933888.07850000 1627598.50900000, 93388",7,0,6,6,1,기타,933771,1627572
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60112,"POLYGON  (( 916306.16540000 1618777.57470000, 916312.00000000 1618777.00000000, 916331.50900000 1618778.92150000, 916350.26830000 1618784.61200000, 916367.55700000 1618793.85300000, 916382.71070000 1618806.28930000, 916382.74360000 1618806.32940000, 91639",4,0,2,4,0,기타,916305,1618882
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60113,"POLYGON  (( 917735.00000000 1619349.00000000, 917733.07850000 1619368.50900000, 917727.38800000 1619387.26830000, 917725.29190000 1619391.18990000, 917724.07850000 1619403.50900000, 917718.38800000 1619422.26830000, 917709.14700000 1619439.55700000, 91770",6,0,1,6,0,기타,917621,1619381
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60114,"POLYGON  (( 917051.09550000 1619317.00940000, 917070.50900000 1619318.92150000, 917089.26830000 1619324.61200000, 917106.55700000 1619333.85300000, 917121.71070000 1619346.28930000, 917134.14700000 1619361.44300000, 917143.38800000 1619378.73170000, 91714",10,0,2,10,1,기타 / 신호위반,916987,1619474
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60115,"POLYGON  (( 898146.60370000 1636842.73950000, 898149.71070000 1636845.28930000, 898162.14700000 1636860.44300000, 898171.38800000 1636877.73170000, 898174.55590000 1636888.17500000, 898175.38800000 1636889.73170000, 898181.07850000 1636908.49100000, 89818",4,0,0,7,0,기타 / 안전거리미확보,898080,1636933
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60116,"POLYGON  (( 897220.31460000 1635787.98190000, 897227.55700000 1635791.85300000, 897242.71070000 1635804.28930000, 897249.92270000 1635813.07730000, 897258.71070000 1635820.28930000, 897271.14700000 1635835.44300000, 897280.38800000 1635852.73170000, 89728",4,0,3,6,1,기타,897160,1635863
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60117,"POLYGON  (( 902340.84980000 1620650.19670000, 902353.00000000 1620649.00000000, 902372.50900000 1620650.92150000, 902391.26830000 1620656.61200000, 902408.55700000 1620665.85300000, 902423.71070000 1620678.28930000, 902436.14700000 1620693.44300000, 90244",5,1,0,5,0,기타,902313,1620741
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60118,"POLYGON  (( 918132.33920000 1619902.11680000, 918140.50900000 1619902.92150000, 918159.26830000 1619908.61200000, 918160.01290000 1619909.01000000, 918173.49100000 1619904.92150000, 918193.00000000 1619903.00000000, 918212.50900000 1619904.92150000, 91823",7,0,0,9,0,기타,918180,1620006
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60119,"POLYGON  (( 917387.96980000 1619810.52150000, 917388.26830000 1619810.61200000, 917405.55700000 1619819.85300000, 917420.71070000 1619832.28930000, 917433.14700000 1619847.44300000, 917442.38800000 1619864.73170000, 917448.07850000 1619883.49100000, 91745",4,0,1,6,1,기타,917322,1619940
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60120,"POLYGON  (( 917986.00000000 1619917.00000000, 917984.07850000 1619936.50900000, 917978.38800000 1619955.26830000, 917977.55710000 1619956.82280000, 917983.38800000 1619967.73170000, 917989.07850000 1619986.49100000, 917991.00000000 1620006.00000000, 91798",4,0,1,2,2,기타 / 신호위반,917851,1619989
2019,46820,전라남도 해남군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60121,"POLYGON  (( 917692.00000000 1620074.00000000, 917690.07850000 1620093.50900000, 917684.38800000 1620112.26830000, 917675.14700000 1620129.55700000, 917662.71070000 1620144.71070000, 917647.55700000 1620157.14700000, 917630.26830000 1620166.38800000, 91762",4,0,3,2,0,기타,917529,1620085
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60123,"POLYGON  (( 913252.00000000 1637423.00000000, 913250.07850000 1637442.50900000, 913244.38800000 1637461.26830000, 913235.14700000 1637478.55700000, 913222.71070000 1637493.71070000, 913207.55700000 1637506.14700000, 913190.26830000 1637515.38800000, 91317",5,0,2,4,0,기타,913073,1637449
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60124,"POLYGON  (( 909141.00000000 1638590.00000000, 909139.07850000 1638609.50900000, 909133.38800000 1638628.26830000, 909124.14700000 1638645.55700000, 909111.71070000 1638660.71070000, 909096.55700000 1638673.14700000, 909079.26830000 1638682.38800000, 90906",5,0,2,6,2,기타,908978,1638641
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60125,"POLYGON  (( 909569.00000000 1638351.00000000, 909568.35980000 1638357.50000000, 909569.00000000 1638364.00000000, 909567.07850000 1638383.50900000, 909561.38800000 1638402.26830000, 909552.14700000 1638419.55700000, 909539.71070000 1638434.71070000, 90952",10,0,1,13,0,U턴중 / 기타,909388,1638388
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60126,"POLYGON  (( 905566.34000000 1639407.59900000, 905570.55700000 1639409.85300000, 905585.71070000 1639422.28930000, 905598.14700000 1639437.44300000, 905607.38800000 1639454.73170000, 905613.07850000 1639473.49100000, 905615.00000000 1639493.00000000, 90561",5,0,0,7,0,기타,905501,1639498
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60127,"POLYGON  (( 926654.61470000 1645209.93520000, 926667.55700000 1645216.85300000, 926682.71070000 1645229.28930000, 926695.14700000 1645244.44300000, 926704.38800000 1645261.73170000, 926704.42020000 1645261.83800000, 926710.26830000 1645263.61200000, 92672",4,0,1,3,1,기타,926612,1645294
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60128,"POLYGON  (( 927163.00000000 1645229.00000000, 927161.07850000 1645248.50900000, 927155.38800000 1645267.26830000, 927146.14700000 1645284.55700000, 927139.65900000 1645292.46270000, 927138.79220000 1645301.26270000, 927147.14700000 1645311.44300000, 92715",7,1,3,7,0,기타,927052,1645300
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60129,"POLYGON  (( 918665.95530000 1652945.20740000, 918673.49100000 1652942.92150000, 918693.00000000 1652941.00000000, 918712.50900000 1652942.92150000, 918731.26830000 1652948.61200000, 918748.55700000 1652957.85300000, 918763.71070000 1652970.28930000, 91877",4,1,0,3,0,기타,918640,1653032
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60130,"POLYGON  (( 926019.00000000 1652300.00000000, 926018.50850000 1652304.99020000, 926026.38800000 1652319.73170000, 926032.07850000 1652338.49100000, 926034.00000000 1652358.00000000, 926032.07850000 1652377.50900000, 926026.38800000 1652396.26830000, 92601",8,0,7,14,0,기타 / 안전거리미확보,925918,1652366
2019,46830,전라남도 영암군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,60131,"POLYGON  (( 925568.12220000 1644663.00930000, 925579.14700000 1644676.44300000, 925588.38800000 1644693.73170000, 925594.07850000 1644712.49100000, 925596.00000000 1644732.00000000, 925594.07850000 1644751.50900000, 925588.38800000 1644770.26830000, 92557",5,0,2,11,0,기타,925458,1644746
